,Tanggal,Beras,Beras Kualitas Bawah I,Beras Kualitas Bawah II,Beras Kualitas Medium I,Beras Kualitas Medium II,Beras Kualitas Super I,Beras Kualitas Super II,Bawang Merah,Bawang Merah Ukuran Sedang,Cabai Merah,Cabai Merah Besar,Cabai Merah Keriting,Cabai Rawit,Cabai Rawit Hijau,Cabai Rawit Merah,Minyak Goreng,Minyak Goreng Curah,Gula Pasir,Gula Pasir Lokal
631,03-05-2022,9350.0,9550.0,8500.0,9400.0,8700.0,10800.0,9600.0,18950.0,18950.0,18100.0,18200.0,17600.0,14900.0,11100.0,17700.0,13000.0,13000.0,12150.0,12150.0
632,04-05-2022,9350.0,9550.0,8500.0,9400.0,8700.0,10800.0,9600.0,18950.0,18950.0,18100.0,18200.0,17600.0,14900.0,11100.0,17700.0,13000.0,13000.0,12150.0,12150.0
633,05-05-2022,9350.0,9550.0,8500.0,9400.0,8700.0,10800.0,9600.0,18950.0,18950.0,18100.0,18200.0,17600.0,14900.0,11100.0,17700.0,13000.0,13000.0,12150.0,12150.0
634,06-05-2022,9350.0,9550.0,8500.0,9400.0,8700.0,10800.0,9600.0,18950.0,18950.0,18100.0,18200.0,17600.0,14900.0,11100.0,17700.0,13000.0,13000.0,12150.0,12150.0
635,09-05-2022,9350.0,9550.0,8500.0,9400.0,8700.0,10800.0,9600.0,18950.0,18950.0,18100.0,18200.0,17600.0,14900.0,11100.0,17700.0,13000.0,13000.0,12150.0,12150.0
636,10-05-2022,9350.0,9550.0,8500.0,9400.0,8700.0,10800.0,9600.0,18950.0,18950.0,18100.0,18200.0,17600.0,14900.0,11100.0,17700.0,13000.0,13000.0,12150.0,12150.0
637,11-05-2022,9350.0,9550.0,8500.0,9400.0,8700.0,10800.0,9600.0,18950.0,18950.0,18100.0,18200.0,17600.0,14900.0,11100.0,17700.0,13000.0,13000.0,12150.0,12150.0
638,12-05-2022,9350.0,9550.0,8500.0,9400.0,8700.0,10800.0,9600.0,18950.0,18950.0,18100.0,18200.0,17600.0,14900.0,11100.0,17700.0,13000.0,13000.0,12150.0,12150.0
639,13-05-2022,9350.0,9550.0,8500.0,9400.0,8700.0,10800.0,9600.0,18950.0,18950.0,18100.0,18200.0,17600.0,14900.0,11100.0,17700.0,13000.0,13000.0,12150.0,12150.0
640,16-05-2022,9350.0,9550.0,8500.0,9400.0,8700.0,10800.0,9600.0,18950.0,18950.0,18100.0,18200.0,17600.0,14900.0,11100.0,17700.0,13000.0,13000.0,12150.0,12150.0
641,17-05-2022,9350.0,9550.0,8500.0,9400.0,8700.0,10800.0,9600.0,18950.0,18950.0,18100.0,18200.0,17600.0,14900.0,11100.0,17700.0,13000.0,13000.0,12150.0,12150.0
642,18-05-2022,9350.0,9550.0,8500.0,9400.0,8700.0,10800.0,9600.0,18950.0,18950.0,18100.0,18200.0,17600.0,14900.0,11100.0,17700.0,13000.0,13000.0,12150.0,12150.0
643,19-05-2022,9350.0,9550.0,8500.0,9400.0,8700.0,10800.0,9600.0,18950.0,18950.0,18100.0,18200.0,17600.0,14900.0,11100.0,17700.0,13000.0,13000.0,12150.0,12150.0
644,20-05-2022,9350.0,9550.0,8500.0,9400.0,8700.0,10800.0,9600.0,18950.0,18950.0,18100.0,18200.0,17600.0,14900.0,11100.0,17700.0,13000.0,13000.0,12150.0,12150.0
645,23-05-2022,9350.0,9550.0,8500.0,9400.0,8700.0,10800.0,9600.0,18950.0,18950.0,18100.0,18200.0,17600.0,14900.0,11100.0,17700.0,13000.0,13000.0,12150.0,12150.0
646,24-05-2022,9350.0,9550.0,8500.0,9400.0,8700.0,10800.0,9600.0,18950.0,18950.0,18100.0,18200.0,17600.0,14900.0,11100.0,17700.0,13000.0,13000.0,12150.0,12150.0
647,25-05-2022,9350.0,9500.0,8550.0,9350.0,8700.0,10900.0,9750.0,22250.0,22250.0,25350.0,25150.0,23800.0,19950.0,15050.0,22750.0,12000.0,12000.0,12250.0,12250.0
648,26-05-2022,9350.0,9500.0,8550.0,9350.0,8700.0,10900.0,9750.0,22250.0,22250.0,25350.0,25150.0,23800.0,19950.0,15050.0,22750.0,12000.0,12000.0,12250.0,12250.0
649,27-05-2022,9350.0,9500.0,8550.0,9350.0,8700.0,10900.0,9750.0,22250.0,22250.0,25350.0,25150.0,23800.0,19950.0,15050.0,22750.0,12000.0,12000.0,12250.0,12250.0
650,30-05-2022,9350.0,9500.0,8550.0,9350.0,8700.0,10900.0,9750.0,22250.0,22250.0,25350.0,25150.0,23800.0,19950.0,15050.0,22750.0,12000.0,12000.0,12250.0,12250.0
651,31-05-2022,9350.0,9500.0,8550.0,9350.0,8700.0,10900.0,9750.0,22250.0,22250.0,25350.0,25150.0,23800.0,19950.0,15050.0,22750.0,12000.0,12000.0,12250.0,12250.0
652,01-06-2022,9350.0,9500.0,8550.0,9350.0,8700.0,10900.0,9750.0,22250.0,22250.0,25350.0,25150.0,23800.0,19950.0,15050.0,22750.0,12000.0,12000.0,12250.0,12250.0
653,02-06-2022,9350.0,9500.0,8550.0,9350.0,8700.0,10900.0,9750.0,22250.0,22250.0,25350.0,25150.0,23800.0,19950.0,15050.0,22750.0,12000.0,12000.0,12250.0,12250.0
654,03-06-2022,9350.0,9500.0,8550.0,9350.0,8700.0,10900.0,9750.0,22250.0,22250.0,25350.0,25150.0,23800.0,19950.0,15050.0,22750.0,12000.0,12000.0,12250.0,12250.0
655,06-06-2022,9350.0,9500.0,8550.0,9350.0,8700.0,10900.0,9750.0,22250.0,22250.0,25350.0,25150.0,23800.0,19950.0,15050.0,22750.0,12000.0,12000.0,12250.0,12250.0
656,07-06-2022,9350.0,9500.0,8550.0,9350.0,8700.0,10900.0,9750.0,22250.0,22250.0,25350.0,25150.0,23800.0,19950.0,15050.0,22750.0,12000.0,12000.0,12250.0,12250.0
657,08-06-2022,9350.0,9500.0,8550.0,9350.0,8700.0,10900.0,9750.0,22250.0,22250.0,25350.0,25150.0,23800.0,19950.0,15050.0,22750.0,12000.0,12000.0,12250.0,12250.0
658,09-06-2022,9350.0,9500.0,8550.0,9350.0,8700.0,10900.0,9750.0,22250.0,22250.0,25350.0,25150.0,23800.0,19950.0,15050.0,22750.0,12000.0,12000.0,12250.0,12250.0
659,10-06-2022,9350.0,9500.0,8550.0,9350.0,8700.0,10900.0,9750.0,22250.0,22250.0,25350.0,25150.0,23800.0,19950.0,15050.0,22750.0,12000.0,12000.0,12250.0,12250.0
660,13-06-2022,9350.0,9500.0,8550.0,9350.0,8700.0,10900.0,9750.0,22250.0,22250.0,25350.0,25150.0,23800.0,19950.0,15050.0,22750.0,12000.0,12000.0,12250.0,12250.0
661,14-06-2022,9350.0,9500.0,8550.0,9350.0,8700.0,10900.0,9750.0,22250.0,22250.0,25350.0,25150.0,23800.0,19950.0,15050.0,22750.0,12000.0,12000.0,12250.0,12250.0
662,15-06-2022,9350.0,9500.0,8550.0,9350.0,8700.0,10900.0,9750.0,22250.0,22250.0,25350.0,25150.0,23800.0,19950.0,15050.0,22750.0,12000.0,12000.0,12250.0,12250.0
663,16-06-2022,9350.0,9500.0,8550.0,9350.0,8700.0,10900.0,9750.0,22250.0,22250.0,25350.0,25150.0,23800.0,19950.0,15050.0,22750.0,12000.0,12000.0,12250.0,12250.0
664,17-06-2022,9350.0,9500.0,8550.0,9350.0,8700.0,10900.0,9750.0,22250.0,22250.0,25350.0,25150.0,23800.0,19950.0,15050.0,22750.0,12000.0,12000.0,12250.0,12250.0
665,20-06-2022,9350.0,9500.0,8550.0,9350.0,8700.0,10900.0,9750.0,22250.0,22250.0,25350.0,25150.0,23800.0,19950.0,15050.0,22750.0,12000.0,12000.0,12250.0,12250.0
666,21-06-2022,9350.0,9500.0,8550.0,9350.0,8700.0,10900.0,9750.0,22250.0,22250.0,25350.0,25150.0,23800.0,19950.0,15050.0,22750.0,12000.0,12000.0,12250.0,12250.0
667,22-06-2022,9350.0,9500.0,8550.0,9350.0,8700.0,10900.0,9750.0,22250.0,22250.0,25350.0,25150.0,23800.0,19950.0,15050.0,22750.0,12000.0,12000.0,12250.0,12250.0
668,23-06-2022,9350.0,9500.0,8550.0,9350.0,8700.0,10900.0,9750.0,22250.0,22250.0,25350.0,25150.0,23800.0,19950.0,15050.0,22750.0,12000.0,12000.0,12250.0,12250.0
669,24-06-2022,9300.0,9500.0,8550.0,9350.0,8650.0,10850.0,9650.0,29550.0,29550.0,40250.0,41350.0,40950.0,44250.0,38100.0,51250.0,12000.0,12000.0,12100.0,12100.0
670,27-06-2022,9200.0,9350.0,8350.0,9300.0,8500.0,10600.0,9450.0,35050.0,35050.0,58000.0,54050.0,59050.0,62500.0,47650.0,73000.0,12000.0,12000.0,12100.0,12100.0
671,28-06-2022,9200.0,9350.0,8350.0,9300.0,8500.0,10600.0,9450.0,35050.0,35050.0,58000.0,54050.0,59050.0,62500.0,47650.0,73000.0,12000.0,12000.0,12100.0,12100.0
672,29-06-2022,9200.0,9350.0,8350.0,9300.0,8500.0,10600.0,9450.0,35050.0,35050.0,58000.0,54050.0,59050.0,62500.0,47650.0,73000.0,12000.0,12000.0,12100.0,12100.0
673,30-06-2022,9200.0,9350.0,8350.0,9300.0,8500.0,10600.0,9450.0,35050.0,35050.0,58000.0,54050.0,59050.0,62500.0,47650.0,73000.0,12000.0,12000.0,12100.0,12100.0
674,01-07-2022,9200.0,9350.0,8350.0,9300.0,8500.0,10600.0,9450.0,35050.0,35050.0,58000.0,54050.0,59050.0,62500.0,47650.0,73000.0,12000.0,12000.0,12100.0,12100.0
675,04-07-2022,9200.0,9350.0,8350.0,9300.0,8500.0,10600.0,9450.0,35050.0,35050.0,58000.0,54050.0,59050.0,62500.0,47650.0,73000.0,12000.0,12000.0,12100.0,12100.0
676,05-07-2022,9200.0,9350.0,8350.0,9300.0,8500.0,10600.0,9450.0,35050.0,35050.0,58000.0,54050.0,59050.0,62500.0,47650.0,73000.0,12000.0,12000.0,12100.0,12100.0
677,06-07-2022,9200.0,9350.0,8350.0,9300.0,8500.0,10600.0,9450.0,35050.0,35050.0,58000.0,54050.0,59050.0,62500.0,47650.0,73000.0,12000.0,12000.0,12100.0,12100.0
678,07-07-2022,9200.0,9350.0,8350.0,9300.0,8500.0,10600.0,9450.0,35050.0,35050.0,58000.0,54050.0,59050.0,62500.0,47650.0,73000.0,12000.0,12000.0,12100.0,12100.0
679,08-07-2022,9200.0,9350.0,8350.0,9300.0,8500.0,10600.0,9450.0,35050.0,35050.0,58000.0,54050.0,59050.0,62500.0,47650.0,73000.0,12000.0,12000.0,12100.0,12100.0
680,11-07-2022,9200.0,9350.0,8350.0,9300.0,8500.0,10600.0,9450.0,35050.0,35050.0,58000.0,54050.0,59050.0,62500.0,47650.0,73000.0,12000.0,12000.0,12100.0,12100.0
681,12-07-2022,9200.0,9350.0,8350.0,9300.0,8500.0,10600.0,9450.0,35050.0,35050.0,58000.0,54050.0,59050.0,62500.0,47650.0,73000.0,12000.0,12000.0,12100.0,12100.0
682,13-07-2022,9200.0,9350.0,8350.0,9300.0,8500.0,10600.0,9450.0,35050.0,35050.0,58000.0,54050.0,59050.0,62500.0,47650.0,73000.0,12000.0,12000.0,12100.0,12100.0
683,14-07-2022,9200.0,9350.0,8350.0,9300.0,8500.0,10600.0,9450.0,35050.0,35050.0,58000.0,54050.0,59050.0,62500.0,47650.0,73000.0,12000.0,12000.0,12100.0,12100.0
684,15-07-2022,9200.0,9350.0,8350.0,9300.0,8500.0,10600.0,9450.0,35050.0,35050.0,58000.0,54050.0,59050.0,62500.0,47650.0,73000.0,12000.0,12000.0,12100.0,12100.0
685,18-07-2022,9200.0,9350.0,8350.0,9300.0,8500.0,10600.0,9450.0,35050.0,35050.0,58000.0,54050.0,59050.0,62500.0,47650.0,73000.0,12000.0,12000.0,12100.0,12100.0
686,19-07-2022,9200.0,9350.0,8350.0,9300.0,8500.0,10600.0,9450.0,35050.0,35050.0,58000.0,54050.0,59050.0,62500.0,47650.0,73000.0,12000.0,12000.0,12100.0,12100.0
687,20-07-2022,9200.0,9350.0,8350.0,9300.0,8500.0,10600.0,9450.0,35050.0,35050.0,58000.0,54050.0,59050.0,62500.0,47650.0,73000.0,12000.0,12000.0,12100.0,12100.0
688,21-07-2022,9200.0,9350.0,8350.0,9300.0,8500.0,10600.0,9450.0,35050.0,35050.0,58000.0,54050.0,59050.0,62500.0,47650.0,73000.0,12000.0,12000.0,12100.0,12100.0
689,22-07-2022,9200.0,9350.0,8350.0,9300.0,8500.0,10600.0,9450.0,35050.0,35050.0,58000.0,54050.0,59050.0,62500.0,47650.0,73000.0,12000.0,12000.0,12100.0,12100.0
690,25-07-2022,9350.0,9350.0,8450.0,9450.0,8600.0,10650.0,9550.0,30350.0,30350.0,60150.0,57600.0,61600.0,38900.0,26000.0,47950.0,12000.0,12000.0,11950.0,11950.0
691,26-07-2022,9400.0,9350.0,8450.0,9450.0,8600.0,10650.0,9550.0,30350.0,30350.0,60150.0,57600.0,61600.0,38900.0,26000.0,47950.0,12000.0,12000.0,11950.0,11950.0
692,27-07-2022,9400.0,9350.0,8450.0,9450.0,8600.0,10650.0,9550.0,30350.0,30350.0,60150.0,57600.0,61600.0,38900.0,26000.0,47950.0,12000.0,12000.0,11950.0,11950.0
693,28-07-2022,9400.0,9350.0,8450.0,9450.0,8600.0,10650.0,9550.0,30350.0,30350.0,60150.0,57600.0,61600.0,38900.0,26000.0,47950.0,12000.0,12000.0,11950.0,11950.0
694,29-07-2022,9400.0,9350.0,8450.0,9450.0,8600.0,10650.0,9550.0,30350.0,30350.0,60150.0,57600.0,61600.0,38900.0,26000.0,47950.0,12000.0,12000.0,11950.0,11950.0
695,01-08-2022,9400.0,9350.0,8450.0,9450.0,8600.0,10650.0,9550.0,30350.0,30350.0,60150.0,57600.0,61600.0,38900.0,26000.0,47950.0,12000.0,12000.0,11950.0,11950.0
696,02-08-2022,9400.0,9350.0,8450.0,9450.0,8600.0,10650.0,9550.0,30350.0,30350.0,60150.0,57600.0,61600.0,38900.0,26000.0,47950.0,12000.0,12000.0,11950.0,11950.0
697,03-08-2022,9400.0,9350.0,8450.0,9450.0,8600.0,10650.0,9550.0,30350.0,30350.0,60150.0,57600.0,61600.0,38900.0,26000.0,47950.0,12000.0,12000.0,11950.0,11950.0
698,04-08-2022,9400.0,9350.0,8450.0,9450.0,8600.0,10650.0,9550.0,30350.0,30350.0,60150.0,57600.0,61600.0,38900.0,26000.0,47950.0,12000.0,12000.0,11950.0,11950.0
699,05-08-2022,9400.0,9350.0,8450.0,9450.0,8600.0,10650.0,9550.0,30350.0,30350.0,60150.0,57600.0,61600.0,38900.0,26000.0,47950.0,12000.0,12000.0,11950.0,11950.0
700,08-08-2022,9400.0,9350.0,8450.0,9450.0,8600.0,10650.0,9550.0,30350.0,30350.0,60150.0,57600.0,61600.0,38900.0,26000.0,47950.0,12000.0,12000.0,11950.0,11950.0
701,09-08-2022,9400.0,9350.0,8450.0,9450.0,8600.0,10650.0,9550.0,30350.0,30350.0,60150.0,57600.0,61600.0,38900.0,26000.0,47950.0,12000.0,12000.0,11950.0,11950.0
702,10-08-2022,9400.0,9350.0,8450.0,9450.0,8600.0,10650.0,9550.0,30350.0,30350.0,60150.0,57600.0,61600.0,38900.0,26000.0,47950.0,12000.0,12000.0,11950.0,11950.0
703,11-08-2022,9400.0,9350.0,8450.0,9450.0,8600.0,10650.0,9550.0,30350.0,30350.0,60150.0,57600.0,61600.0,38900.0,26000.0,47950.0,12000.0,12000.0,11950.0,11950.0
704,12-08-2022,9400.0,9350.0,8450.0,9450.0,8600.0,10650.0,9550.0,30350.0,30350.0,60150.0,57600.0,61600.0,38900.0,26000.0,47950.0,12000.0,12000.0,11950.0,11950.0
705,15-08-2022,9400.0,9350.0,8450.0,9450.0,8600.0,10650.0,9550.0,30350.0,30350.0,60150.0,57600.0,61600.0,38900.0,26000.0,47950.0,12000.0,12000.0,11950.0,11950.0
706,16-08-2022,9400.0,9350.0,8450.0,9450.0,8600.0,10650.0,9550.0,30350.0,30350.0,60150.0,57600.0,61600.0,38900.0,26000.0,47950.0,12000.0,12000.0,11950.0,11950.0
707,17-08-2022,9400.0,9350.0,8450.0,9450.0,8600.0,10650.0,9550.0,30350.0,30350.0,60150.0,57600.0,61600.0,38900.0,26000.0,47950.0,12000.0,12000.0,11950.0,11950.0
708,18-08-2022,9400.0,9350.0,8450.0,9450.0,8600.0,10650.0,9550.0,30350.0,30350.0,60150.0,57600.0,61600.0,38900.0,26000.0,47950.0,12000.0,12000.0,11950.0,11950.0
709,19-08-2022,9400.0,9350.0,8450.0,9450.0,8600.0,10650.0,9550.0,30350.0,30350.0,60150.0,57600.0,61600.0,38900.0,26000.0,47950.0,12000.0,12000.0,11950.0,11950.0
710,22-08-2022,9400.0,9350.0,8450.0,9450.0,8600.0,10650.0,9550.0,30350.0,30350.0,60150.0,57600.0,61600.0,38900.0,26000.0,47950.0,12000.0,12000.0,11950.0,11950.0
711,23-08-2022,9400.0,9350.0,8450.0,9450.0,8600.0,10650.0,9550.0,30350.0,30350.0,60150.0,57600.0,61600.0,38900.0,26000.0,47950.0,12000.0,12000.0,11950.0,11950.0
712,24-08-2022,9400.0,9350.0,8450.0,9450.0,8600.0,10650.0,9550.0,30350.0,30350.0,60150.0,57600.0,61600.0,38900.0,26000.0,47950.0,12000.0,12000.0,11950.0,11950.0
713,25-08-2022,9750.0,9550.0,8650.0,9800.0,9000.0,10900.0,9950.0,21050.0,21050.0,40200.0,38200.0,41800.0,24700.0,18100.0,29450.0,11800.0,11800.0,11750.0,11750.0
714,26-08-2022,9750.0,9550.0,8650.0,9800.0,9000.0,10900.0,9950.0,21050.0,21050.0,40200.0,38200.0,41800.0,24700.0,18100.0,29450.0,11800.0,11800.0,11750.0,11750.0
715,29-08-2022,9750.0,9550.0,8650.0,9800.0,9000.0,10900.0,9950.0,21050.0,21050.0,40200.0,38200.0,41800.0,24700.0,18100.0,29450.0,11800.0,11800.0,11750.0,11750.0
716,30-08-2022,9750.0,9550.0,8650.0,9800.0,9000.0,10900.0,9950.0,21050.0,21050.0,40200.0,38200.0,41800.0,24700.0,18100.0,29450.0,11800.0,11800.0,11750.0,11750.0
717,31-08-2022,9750.0,9550.0,8650.0,9800.0,9000.0,10900.0,9950.0,21050.0,21050.0,40200.0,38200.0,41800.0,24700.0,18100.0,29450.0,11800.0,11800.0,11750.0,11750.0
718,01-09-2022,9750.0,9550.0,8650.0,9800.0,9000.0,10900.0,9950.0,21050.0,21050.0,40200.0,38200.0,41800.0,24700.0,18100.0,29450.0,11800.0,11800.0,11750.0,11750.0
719,02-09-2022,9750.0,9550.0,8650.0,9800.0,9000.0,10900.0,9950.0,21050.0,21050.0,40200.0,38200.0,41800.0,24700.0,18100.0,29450.0,11800.0,11800.0,11750.0,11750.0
720,05-09-2022,9750.0,9550.0,8650.0,9800.0,9000.0,10900.0,9950.0,21050.0,21050.0,40200.0,38200.0,41800.0,24700.0,18100.0,29450.0,11800.0,11800.0,11750.0,11750.0
721,06-09-2022,9750.0,9550.0,8650.0,9800.0,9000.0,10900.0,9950.0,21050.0,21050.0,40200.0,38200.0,41800.0,24700.0,18100.0,29450.0,11800.0,11800.0,11750.0,11750.0
722,07-09-2022,9750.0,9550.0,8650.0,9800.0,9000.0,10900.0,9950.0,21050.0,21050.0,40200.0,38200.0,41800.0,24700.0,18100.0,29450.0,11800.0,11800.0,11750.0,11750.0
723,08-09-2022,9750.0,9550.0,8650.0,9800.0,9000.0,10900.0,9950.0,21050.0,21050.0,40200.0,38200.0,41800.0,24700.0,18100.0,29450.0,11800.0,11800.0,11750.0,11750.0
724,09-09-2022,9750.0,9550.0,8650.0,9800.0,9000.0,10900.0,9950.0,21050.0,21050.0,40200.0,38200.0,41800.0,24700.0,18100.0,29450.0,11800.0,11800.0,11750.0,11750.0
725,12-09-2022,9750.0,9550.0,8650.0,9800.0,9000.0,10900.0,9950.0,21050.0,21050.0,40200.0,38200.0,41800.0,24700.0,18100.0,29450.0,11800.0,11800.0,11750.0,11750.0
726,13-09-2022,9750.0,9550.0,8650.0,9800.0,9000.0,10900.0,9950.0,21050.0,21050.0,40200.0,38200.0,41800.0,24700.0,18100.0,29450.0,11800.0,11800.0,11750.0,11750.0
727,14-09-2022,9750.0,9550.0,8650.0,9800.0,9000.0,10900.0,9950.0,21050.0,21050.0,40200.0,38200.0,41800.0,24700.0,18100.0,29450.0,11800.0,11800.0,11750.0,11750.0
728,15-09-2022,9750.0,9550.0,8650.0,9800.0,9000.0,10900.0,9950.0,21050.0,21050.0,40200.0,38200.0,41800.0,24700.0,18100.0,29450.0,11800.0,11800.0,11750.0,11750.0
729,16-09-2022,9750.0,9550.0,8650.0,9800.0,9000.0,10900.0,9950.0,21050.0,21050.0,40200.0,38200.0,41800.0,24700.0,18100.0,29450.0,11800.0,11800.0,11750.0,11750.0
730,19-09-2022,9750.0,9550.0,8650.0,9800.0,9000.0,10900.0,9950.0,21050.0,21050.0,40200.0,38200.0,41800.0,24700.0,18100.0,29450.0,11800.0,11800.0,11750.0,11750.0
731,20-09-2022,9750.0,9550.0,8650.0,9800.0,9000.0,10900.0,9950.0,21050.0,21050.0,40200.0,38200.0,41800.0,24700.0,18100.0,29450.0,11800.0,11800.0,11750.0,11750.0
732,21-09-2022,9750.0,9550.0,8650.0,9800.0,9000.0,10900.0,9950.0,21050.0,21050.0,40200.0,38200.0,41800.0,24700.0,18100.0,29450.0,11800.0,11800.0,11750.0,11750.0
733,22-09-2022,9750.0,9550.0,8650.0,9800.0,9000.0,10900.0,9950.0,21050.0,21050.0,40200.0,38200.0,41800.0,24700.0,18100.0,29450.0,11800.0,11800.0,11750.0,11750.0
734,23-09-2022,9400.0,9550.0,8650.0,9450.0,9050.0,11000.0,10000.0,20550.0,20550.0,37150.0,36650.0,36950.0,27700.0,18250.0,35300.0,10800.0,10800.0,11550.0,11550.0
735,26-09-2022,9600.0,9650.0,9000.0,9650.0,9550.0,11200.0,10750.0,18200.0,18200.0,37400.0,35250.0,37950.0,34400.0,20250.0,44800.0,10800.0,10800.0,11600.0,11600.0
736,27-09-2022,9600.0,9650.0,9000.0,9650.0,9550.0,11200.0,10750.0,18200.0,18200.0,37400.0,35250.0,37950.0,34400.0,20250.0,44800.0,10800.0,10800.0,11600.0,11600.0
737,28-09-2022,9600.0,9650.0,9000.0,9650.0,9550.0,11200.0,10750.0,18200.0,18200.0,37400.0,35250.0,37950.0,34400.0,20250.0,44800.0,10800.0,10800.0,11600.0,11600.0
738,29-09-2022,9600.0,9650.0,9000.0,9650.0,9550.0,11200.0,10750.0,18200.0,18200.0,37400.0,35250.0,37950.0,34400.0,20250.0,44800.0,10800.0,10800.0,11600.0,11600.0
739,30-09-2022,9600.0,9650.0,9000.0,9650.0,9550.0,11200.0,10750.0,18200.0,18200.0,37400.0,35250.0,37950.0,34400.0,20250.0,44800.0,10800.0,10800.0,11600.0,11600.0
740,03-10-2022,9600.0,9650.0,9000.0,9650.0,9550.0,11200.0,10750.0,18200.0,18200.0,37400.0,35250.0,37950.0,34400.0,20250.0,44800.0,10800.0,10800.0,11600.0,11600.0
741,04-10-2022,9600.0,9650.0,9000.0,9650.0,9550.0,11200.0,10750.0,18200.0,18200.0,37400.0,35250.0,37950.0,34400.0,20250.0,44800.0,10800.0,10800.0,11600.0,11600.0
742,05-10-2022,9600.0,9650.0,9000.0,9650.0,9550.0,11200.0,10750.0,18200.0,18200.0,37400.0,35250.0,37950.0,34400.0,20250.0,44800.0,10800.0,10800.0,11600.0,11600.0
743,06-10-2022,9600.0,9650.0,9000.0,9650.0,9550.0,11200.0,10750.0,18200.0,18200.0,37400.0,35250.0,37950.0,34400.0,20250.0,44800.0,10800.0,10800.0,11600.0,11600.0
744,07-10-2022,9600.0,9650.0,9000.0,9650.0,9550.0,11200.0,10750.0,18200.0,18200.0,37400.0,35250.0,37950.0,34400.0,20250.0,44800.0,10800.0,10800.0,11600.0,11600.0
745,10-10-2022,9600.0,9650.0,9000.0,9650.0,9550.0,11200.0,10750.0,18200.0,18200.0,37400.0,35250.0,37950.0,34400.0,20250.0,44800.0,10800.0,10800.0,11600.0,11600.0
746,11-10-2022,9600.0,9650.0,9000.0,9650.0,9550.0,11200.0,10750.0,18200.0,18200.0,37400.0,35250.0,37950.0,34400.0,20250.0,44800.0,10800.0,10800.0,11600.0,11600.0
747,12-10-2022,9600.0,9650.0,9000.0,9650.0,9550.0,11200.0,10750.0,18200.0,18200.0,37400.0,35250.0,37950.0,34400.0,20250.0,44800.0,10800.0,10800.0,11600.0,11600.0
748,13-10-2022,9600.0,9650.0,9000.0,9650.0,9550.0,11200.0,10750.0,18200.0,18200.0,37400.0,35250.0,37950.0,34400.0,20250.0,44800.0,10800.0,10800.0,11600.0,11600.0
749,14-10-2022,9600.0,9650.0,9000.0,9650.0,9550.0,11200.0,10750.0,18200.0,18200.0,37400.0,35250.0,37950.0,34400.0,20250.0,44800.0,10800.0,10800.0,11600.0,11600.0
750,17-10-2022,9600.0,9650.0,9000.0,9650.0,9550.0,11200.0,10750.0,18200.0,18200.0,37400.0,35250.0,37950.0,34400.0,20250.0,44800.0,10800.0,10800.0,11600.0,11600.0
751,18-10-2022,9600.0,9650.0,9000.0,9650.0,9550.0,11200.0,10750.0,18200.0,18200.0,37400.0,35250.0,37950.0,34400.0,20250.0,44800.0,10800.0,10800.0,11600.0,11600.0
752,19-10-2022,9600.0,9650.0,9000.0,9650.0,9550.0,11200.0,10750.0,18200.0,18200.0,37400.0,35250.0,37950.0,34400.0,20250.0,44800.0,10800.0,10800.0,11600.0,11600.0
753,20-10-2022,9600.0,9650.0,9000.0,9650.0,9550.0,11200.0,10750.0,18200.0,18200.0,37400.0,35250.0,37950.0,34400.0,20250.0,44800.0,10800.0,10800.0,11600.0,11600.0
754,21-10-2022,9600.0,9650.0,9000.0,9650.0,9550.0,11200.0,10750.0,18200.0,18200.0,37400.0,35250.0,37950.0,34400.0,20250.0,44800.0,10800.0,10800.0,11600.0,11600.0
755,24-10-2022,9600.0,9650.0,9000.0,9650.0,9550.0,11200.0,10750.0,18200.0,18200.0,37400.0,35250.0,37950.0,34400.0,20250.0,44800.0,10800.0,10800.0,11600.0,11600.0
756,25-10-2022,9600.0,9800.0,8850.0,9700.0,9500.0,11300.0,10650.0,19750.0,19750.0,23900.0,24400.0,23750.0,19900.0,12550.0,25050.0,10500.0,10500.0,11600.0,11600.0
757,26-10-2022,9600.0,9800.0,8850.0,9700.0,9500.0,11300.0,10650.0,19750.0,19750.0,23900.0,24400.0,23750.0,19900.0,12550.0,25050.0,10500.0,10500.0,11600.0,11600.0
758,27-10-2022,9600.0,9800.0,8850.0,9700.0,9500.0,11300.0,10650.0,19750.0,19750.0,23900.0,24400.0,23750.0,19900.0,12550.0,25050.0,10500.0,10500.0,11600.0,11600.0
759,28-10-2022,9600.0,9800.0,8850.0,9700.0,9500.0,11300.0,10650.0,19750.0,19750.0,23900.0,24400.0,23750.0,19900.0,12550.0,25050.0,10500.0,10500.0,11600.0,11600.0
760,31-10-2022,9600.0,9800.0,8850.0,9700.0,9500.0,11300.0,10650.0,19750.0,19750.0,23900.0,24400.0,23750.0,19900.0,12550.0,25050.0,10500.0,10500.0,11600.0,11600.0
761,01-11-2022,9600.0,9800.0,8850.0,9700.0,9500.0,11300.0,10650.0,19750.0,19750.0,23900.0,24400.0,23750.0,19900.0,12550.0,25050.0,10500.0,10500.0,11600.0,11600.0
762,02-11-2022,9600.0,9800.0,8850.0,9700.0,9500.0,11300.0,10650.0,19750.0,19750.0,23900.0,24400.0,23750.0,19900.0,12550.0,25050.0,10500.0,10500.0,11600.0,11600.0
